"relative_path","extension","length","sha256","source_path"
"datan\common\gmb5.tga",".tga","36660","37FC64F2EE1EDE3B28712211D686144B8166ED74F02DCA110FED90ABEBD11339","C:\Program Files (x86)\Nova1492\datan\common\gmb5.tga"
"datan\common\gmb5.xfi",".xfi","23","E7D5728A0948E3D241A898F32937F8710263EAB13E4233F65931CA9977F52597","C:\Program Files (x86)\Nova1492\datan\common\gmb5.xfi"
"datan\common\gmb6.gx",".gx","46671","2466355F7C1D9EE1C7841A5BF55F352ED09B9ECEA23DB1BD4E2D1E279C013CD0","C:\Program Files (x86)\Nova1492\datan\common\gmb6.gx"
"datan\common\gmb6.tga",".tga","17346","A0B71B40A4B8796C22471319300412ABABB67103206A20CA18D1DEF68E068917","C:\Program Files (x86)\Nova1492\datan\common\gmb6.tga"
"datan\common\gmb6.xfi",".xfi","23","E7D5728A0948E3D241A898F32937F8710263EAB13E4233F65931CA9977F52597","C:\Program Files (x86)\Nova1492\datan\common\gmb6.xfi"
"datan\common\gmb7.gx",".gx","40776","0ADFC0FB7EC6DAA00A42EDF7335990BB334FEF2F9CF41A2ED675BBDAD663458B","C:\Program Files (x86)\Nova1492\datan\common\gmb7.gx"
"datan\common\gmb7.tga",".tga","36136","8E4C715D655168AC1B72A41E09B3EC0208B676D8A5E2FF7490F69C7EEFFD7D49","C:\Program Files (x86)\Nova1492\datan\common\gmb7.tga"
"datan\common\gmb7.xfi",".xfi","23","E7D5728A0948E3D241A898F32937F8710263EAB13E4233F65931CA9977F52597","C:\Program Files (x86)\Nova1492\datan\common\gmb7.xfi"
"datan\common\gmb8.gx",".gx","36139","148CF7288785B41A3698EFC3563F50831414A81162C1E8393498BE5061EA5BB1","C:\Program Files (x86)\Nova1492\datan\common\gmb8.gx"
"datan\common\gmb8.tga",".tga","30931","1BB0B523F290457452E9BAEAE62C31194F72AB51C9B90681830BDA7EEC687C5F","C:\Program Files (x86)\Nova1492\datan\common\gmb8.tga"
"datan\common\gmb8.xfi",".xfi","23","E7D5728A0948E3D241A898F32937F8710263EAB13E4233F65931CA9977F52597","C:\Program Files (x86)\Nova1492\datan\common\gmb8.xfi"
"datan\common\gmb9.gx",".gx","44713","3846C9AE97A9ACD2EACEFC784364C1E7067570AAB4F5912C834705EE150B5EB4","C:\Program Files (x86)\Nova1492\datan\common\gmb9.gx"
"datan\common\gmb9.tga",".tga","36079","1A7241099FC8DF14F052D376AF059112167447990349AFE12233FB05C8810F14","C:\Program Files (x86)\Nova1492\datan\common\gmb9.tga"
"datan\common\gmb9.xfi",".xfi","23","E7D5728A0948E3D241A898F32937F8710263EAB13E4233F65931CA9977F52597","C:\Program Files (x86)\Nova1492\datan\common\gmb9.xfi"
"datan\common\gmc11.gx",".gx","44130","AB71D308F5435C1A391E1BDD5ECBF9D8AF1A912BFCD3F8DAE54349F0E6A31837","C:\Program Files (x86)\Nova1492\datan\common\gmc11.gx"
"datan\common\gmc11.tga",".tga","196652","52F5E36BBC58C6C181C2132E06E693E58043315792C4C536D829AAB4BAB477AF","C:\Program Files (x86)\Nova1492\datan\common\gmc11.tga"
"datan\common\gmc11.xfi",".xfi","23","E7D5728A0948E3D241A898F32937F8710263EAB13E4233F65931CA9977F52597","C:\Program Files (x86)\Nova1492\datan\common\gmc11.xfi"
"datan\common\gmc13.gx",".gx","125204","D2F14F1760C2F2DE628A465DC36E12DF9DF4F5E11C8EDC25D51603F34765682A","C:\Program Files (x86)\Nova1492\datan\common\gmc13.gx"
"datan\common\gmc13.tga",".tga","98348","6D1ADB5457BFB2BC3514340AD89A8A285E396D11E423D0D3E2814F277A967350","C:\Program Files (x86)\Nova1492\datan\common\gmc13.tga"
"datan\common\gmc13.xfi",".xfi","23","E7D5728A0948E3D241A898F32937F8710263EAB13E4233F65931CA9977F52597","C:\Program Files (x86)\Nova1492\datan\common\gmc13.xfi"
"datan\common\gradation.bmp",".bmp","4936","929A15A6B99F4CFAEF11644FF96FB1F7006E75C8EBA44B03966B7E690B8FD732","C:\Program Files (x86)\Nova1492\datan\common\gradation.bmp"
"datan\common\grid.bmp",".bmp","196664","7CED6A28D6A4E8CED63EF4B6E177B7CD511DC5FF780435FCFEBA513083EB0E63","C:\Program Files (x86)\Nova1492\datan\common\grid.bmp"
"datan\common\grid.tga",".tga","36089","EE99B9A10B54DD6D53DDFD5D5172592EEDDAB4708FDBCD5755B9EA2FC0E4CD25","C:\Program Files (x86)\Nova1492\datan\common\grid.tga"
"datan\common\gridmark.bmp",".bmp","196664","171D775361FB81D964CEFE3E9198F0D854431ABCB3FD631C98BF803ECF97AD95","C:\Program Files (x86)\Nova1492\datan\common\gridmark.bmp"
"datan\common\gridmarka.bmp",".bmp","196664","CB2EF6860DC158E9BE5FA6C27414DE880A867C7447077B3B45C791344EE7D98D","C:\Program Files (x86)\Nova1492\datan\common\gridmarka.bmp"
"datan\common\GSHOP.bmp",".bmp","1572920","34F464A0B81FF3CABDD9F35CF66CFC8C348161E3F96DE1D3201D1E110F52E18E","C:\Program Files (x86)\Nova1492\datan\common\GSHOP.bmp"
"datan\common\guild-bt-down.BMP",".bmp","66616","13634487442FB417B6332EC53E023C1AD41AD2F6287E65302A8CC83820D39CE4","C:\Program Files (x86)\Nova1492\datan\common\guild-bt-down.BMP"
"datan\common\guild-bt.BMP",".bmp","33764","387A9D3B8094406C4D44576FCE7906E82BD4C0AF928836A53C54647D3E6CC186","C:\Program Files (x86)\Nova1492\datan\common\guild-bt.BMP"
"datan\common\guild-exit.BMP",".bmp","33792","2BECD32B925C9EF33DFC6C731505D8D8AE5B97336DC64F2E3ADD7281149C2743","C:\Program Files (x86)\Nova1492\datan\common\guild-exit.BMP"
"datan\common\guild-plate.bmp",".bmp","131180","14BD28C00E1F32100AD8627BBECE9AD0591566689DFE838F822623C16A7427A4","C:\Program Files (x86)\Nova1492\datan\common\guild-plate.bmp"
"datan\common\guild-ȭ�츶ũ.BMP",".bmp","4308","E24EA30B6E6068390291229204CD4DE21BB692FE8EA74FD490D9E1A4A63938BC","C:\Program Files (x86)\Nova1492\datan\common\guild-ȭ�츶ũ.BMP"
"datan\common\guild-화살마크.BMP",".bmp","4308","E24EA30B6E6068390291229204CD4DE21BB692FE8EA74FD490D9E1A4A63938BC","C:\Program Files (x86)\Nova1492\datan\common\guild-화살마크.BMP"
"datan\common\Guild.BMP",".bmp","1572920","F0CBEA4FD8D59A07D20E8B37DC4B5D63ABFE8F1225E488CE4C49A919860066B8","C:\Program Files (x86)\Nova1492\datan\common\Guild.BMP"
"datan\common\guild1.gx",".gx","9419","4CC3702A0FE54F48C1B01B3D5CFB46963BCAF3595366D3EEBD217FE59459BFE5","C:\Program Files (x86)\Nova1492\datan\common\guild1.gx"
"datan\common\guild1.tga",".tga","2026","8796DBD5A70CDC2D412BDB26650D0977F72114996C7F9980A0890EA3A8018363","C:\Program Files (x86)\Nova1492\datan\common\guild1.tga"
"datan\common\guild1.xfi",".xfi","31","9364D3CB0FAB23F74134BB48309EB54B3C9BAB5460FB1685C3B2E7E160842936","C:\Program Files (x86)\Nova1492\datan\common\guild1.xfi"
"datan\common\guildMark.bmp",".bmp","196662","F1383E61982ED791EF22E79BEBD2A20EC024F7490FD6B76D241D7EE649D3BB19","C:\Program Files (x86)\Nova1492\datan\common\guildMark.bmp"
"datan\common\guildMark01.bmp",".bmp","196662","111B2C0A058B3652EE857AA53999E3EBA3CBFDEB8FD8E729FC7129FDE7A37A07","C:\Program Files (x86)\Nova1492\datan\common\guildMark01.bmp"
"datan\common\guildMark02.bmp",".bmp","196662","B8E855E68D1B9BF5A00CD876E6275FE1CE30B89F4BBE6932855445474CB13470","C:\Program Files (x86)\Nova1492\datan\common\guildMark02.bmp"
"datan\common\guildMark03.bmp",".bmp","196662","31283463826D2FA62287C95D6CC7E4B350E4D9B687767E671CB349E64F3E43F0","C:\Program Files (x86)\Nova1492\datan\common\guildMark03.bmp"
"datan\common\guildMark04.bmp",".bmp","196662","76B24E401C11D93294DB8927B26CE0B09EA76778C348F36DEAE5214EA0E2B9F7","C:\Program Files (x86)\Nova1492\datan\common\guildMark04.bmp"
"datan\common\guildMark05.bmp",".bmp","196680","BD8643DFABE94C79CFE64337C8E3E655334DCEC3CE22F247F076BFB917E2E00B","C:\Program Files (x86)\Nova1492\datan\common\guildMark05.bmp"
"datan\common\guildMark06.bmp",".bmp","196680","EEFEDD725DC0822D1C88178C7EAFB707A68C3C491C52FF726606C7654B588E36","C:\Program Files (x86)\Nova1492\datan\common\guildMark06.bmp"
"datan\common\guildMark07.bmp",".bmp","196680","116B0623A99EFA8B3ABA782A2DCC07C4F38F8EBB24EDA4C73C81BF5C9605B525","C:\Program Files (x86)\Nova1492\datan\common\guildMark07.bmp"
"datan\common\guildMark08.bmp",".bmp","196680","372577C7E87AD5BE8A82044DBA9F246F7AAB1BE390F516D1BF969625261D7172","C:\Program Files (x86)\Nova1492\datan\common\guildMark08.bmp"
"datan\common\guildMark09.bmp",".bmp","196680","0D794BABCE07CF5A0AB2C3F8A2F9D1F92B6EA8AF3E72DBA4E5D5F334FCACC3CE","C:\Program Files (x86)\Nova1492\datan\common\guildMark09.bmp"
"datan\common\guildMark1.bmp",".bmp","196662","D2889E3C6529720B35B8C6BC55A742D295F098CEE304498C6FA913F09ABC2434","C:\Program Files (x86)\Nova1492\datan\common\guildMark1.bmp"
"datan\common\guildMark10.bmp",".bmp","196662","6D8090CE05B328D51C8F5D34B8C094A873294105253F74DB6BC871F50FA76B5B","C:\Program Files (x86)\Nova1492\datan\common\guildMark10.bmp"
"datan\common\guildMark10_24.bmp",".bmp","196662","18306B4897A594D0473314F4825DE47EE6C9E9B65D16D29F46912AB3E09D7D9B","C:\Program Files (x86)\Nova1492\datan\common\guildMark10_24.bmp"
"datan\common\guildMark11.bmp",".bmp","196662","94E37D75B3F4E2450AD89B98C0D6D8CB5A3E77845C725AF62B02899CA180F7E2","C:\Program Files (x86)\Nova1492\datan\common\guildMark11.bmp"
"datan\common\guildMark11_24.bmp",".bmp","196662","E19808B6D9FEAF612EB366178D87DA903E6CFD9D80C29CA20015B79313AFAEE1","C:\Program Files (x86)\Nova1492\datan\common\guildMark11_24.bmp"
"datan\common\guildMark1_1.bmp",".bmp","196662","05990BDFFE20B022F8A6BF4220828A6576504901928E84F0B0718B9B1C7F390D","C:\Program Files (x86)\Nova1492\datan\common\guildMark1_1.bmp"
"datan\common\guildMark1_2.bmp",".bmp","196680","410AE3832A3862133D1DD8C3DED38E63E169FA683C7F7F5FE8ECACB38D33ED43","C:\Program Files (x86)\Nova1492\datan\common\guildMark1_2.bmp"
"datan\common\guildMark1_3.bmp",".bmp","196680","B1A5AEA9E4D3A4FADB24F028C7C4BE8B196DA83166C0324DAF3E4C5DC332E3F5","C:\Program Files (x86)\Nova1492\datan\common\guildMark1_3.bmp"
"datan\common\guildMark1_4.bmp",".bmp","196680","D2C500753034A361CB9A25AE2C94BC75DFF8CE116E48A7BF5BEC431773A81BE5","C:\Program Files (x86)\Nova1492\datan\common\guildMark1_4.bmp"
"datan\common\guildMark1_5.bmp",".bmp","196680","E0BE12B2A9F8A9E0E45424B1E1DB439689456FC15FCE8A058D40AC83FCF50660","C:\Program Files (x86)\Nova1492\datan\common\guildMark1_5.bmp"
"datan\common\guildMark1_6.bmp",".bmp","196680","8CF017C958DC5552FD8C39EAC6FC260D9331065F2DCBEB19CD312AB8D2AF44B5","C:\Program Files (x86)\Nova1492\datan\common\guildMark1_6.bmp"
"datan\common\guildMark2.bmp",".bmp","196662","55C8C113B8F0EDAC7F2BECBCC2E40D01AC079062CBA50389A47B3851FFEDDE62","C:\Program Files (x86)\Nova1492\datan\common\guildMark2.bmp"
"datan\common\guildMark2_1.bmp",".bmp","196680","6E2CBE3B4F37F3B9A9FE3FA7971BDF5B28994A205F28F23A39D4DAD58876B4D2","C:\Program Files (x86)\Nova1492\datan\common\guildMark2_1.bmp"
"datan\common\gxdesc.ini",".ini","56607","8F59D1547D5D39705E3D811689BF9074517EBE252E2060F7258CCBC7C5703AFA","C:\Program Files (x86)\Nova1492\datan\common\gxdesc.ini"
"datan\common\g_arm56_prrs.gx",".gx","21760","44A68C40DD6DDBBBE51A2CB965A424D5F99BF31778689BD6D97AB64AE87E72CC","C:\Program Files (x86)\Nova1492\datan\common\g_arm56_prrs.gx"
"datan\common\g_arm56_prrs.xfi",".xfi","76","679A813801C1EA6C7FE8976ADA19562BA7011C12E2F62AFF8E96F258A7ED0FD2","C:\Program Files (x86)\Nova1492\datan\common\g_arm56_prrs.xfi"
"datan\common\g_arm57_prs.gx",".gx","17850","1AB2E4DB5A4D51925973F6F1EF8E6D8297019B81AAE62612BCC03D83CD49A16E","C:\Program Files (x86)\Nova1492\datan\common\g_arm57_prs.gx"
"datan\common\g_arm57_prs.xfi",".xfi","76","679A813801C1EA6C7FE8976ADA19562BA7011C12E2F62AFF8E96F258A7ED0FD2","C:\Program Files (x86)\Nova1492\datan\common\g_arm57_prs.xfi"
"datan\common\g_arm58_dbkr.gx",".gx","93555","B0714BFF379A42AC970BB2697EF81C80B3F0AFB6F57DFD18DAD3664CD7EC1F4B","C:\Program Files (x86)\Nova1492\datan\common\g_arm58_dbkr.gx"
"datan\common\g_arm58_dbkr.xfi",".xfi","80","58D903DA86A2E9F63E27CDFE9B8D63509BEFA23DE02B421C22414016D4A5A475","C:\Program Files (x86)\Nova1492\datan\common\g_arm58_dbkr.xfi"
"datan\common\g_arm93_rtro.gx",".gx","128692","9A62F9022D8F789E9AA5FF148DF29DE8EBCB22AE0D30089215156317F98C10B3","C:\Program Files (x86)\Nova1492\datan\common\g_arm93_rtro.gx"
"datan\common\g_arm93_rtro.xfi",".xfi","76","679A813801C1EA6C7FE8976ADA19562BA7011C12E2F62AFF8E96F258A7ED0FD2","C:\Program Files (x86)\Nova1492\datan\common\g_arm93_rtro.xfi"
"datan\common\g_arm94_rdoot.gx",".gx","131952","1CB7BAA14530A9677997BA8F56239B5ADE199CD76E32057919BF23E99740559C","C:\Program Files (x86)\Nova1492\datan\common\g_arm94_rdoot.gx"
"datan\common\g_arm94_rdoot.xfi",".xfi","74","D5069752AA7807988DF9895C4B2367A442C8DE7617F296B396E179DAFD3C999E","C:\Program Files (x86)\Nova1492\datan\common\g_arm94_rdoot.xfi"
"datan\common\g_arm95_sppoo.gx",".gx","76250","FE4B4FF71960322AB9BC4F9567D90AB728D196D1A5F30E4B86A9FFF3E617D88F","C:\Program Files (x86)\Nova1492\datan\common\g_arm95_sppoo.gx"
"datan\common\g_arm95_sppoo.xfi",".xfi","76","679A813801C1EA6C7FE8976ADA19562BA7011C12E2F62AFF8E96F258A7ED0FD2","C:\Program Files (x86)\Nova1492\datan\common\g_arm95_sppoo.xfi"
"datan\common\g_arm96_snop.gx",".gx","152874","28C3FAE2F19093BCE1D86BC45C45F7E6955F8A5DC750FFFC4FFDC08139E5936E","C:\Program Files (x86)\Nova1492\datan\common\g_arm96_snop.gx"
"datan\common\g_arm96_snop.xfi",".xfi","74","D5069752AA7807988DF9895C4B2367A442C8DE7617F296B396E179DAFD3C999E","C:\Program Files (x86)\Nova1492\datan\common\g_arm96_snop.xfi"
"datan\common\g_arm97_rkog.gx",".gx","70426","C33CB3E6B8B40E0434C1E4821D4A23E8D64C0182B5A716A1F2A5DAE2EEF4C96E","C:\Program Files (x86)\Nova1492\datan\common\g_arm97_rkog.gx"
"datan\common\g_arm97_rkog.xfi",".xfi","80","0ED45218CCE837B2BCC7150A5410E4A06A99D20AED1C0D6DD77646E6B30223B5","C:\Program Files (x86)\Nova1492\datan\common\g_arm97_rkog.xfi"
"datan\common\g_body66_brk.gx",".gx","138410","F88559BFF80054D7405DF9E63E6990DBC35DFB58A4C2831B714A43AF5D95D235","C:\Program Files (x86)\Nova1492\datan\common\g_body66_brk.gx"
"datan\common\g_body66_brk.xfi",".xfi","832","642EB15B249CB7E37A92CB48A82E41311E04ECA7ADC9475FBB7294FB85A34666","C:\Program Files (x86)\Nova1492\datan\common\g_body66_brk.xfi"
"datan\common\g_body67_ktn.gx",".gx","31370","244AEF3F217955AC911C253069098F2518A461B148E7C3CEFCAAA1A28BDACA14","C:\Program Files (x86)\Nova1492\datan\common\g_body67_ktn.gx"
"datan\common\g_body67_ktn.xfi",".xfi","838","5CFD71C2A19E3BB75C5B2A4E2B4A73622CCAEF97C9237D3FCB4503F1E327AB3A","C:\Program Files (x86)\Nova1492\datan\common\g_body67_ktn.xfi"
"datan\common\g_body68_vts.gx",".gx","97099","F613B6410D897837C3DB997C74C7130874CF3899A498E95D932BE968B66FAEEB","C:\Program Files (x86)\Nova1492\datan\common\g_body68_vts.gx"
"datan\common\g_body68_vts.xfi",".xfi","837","F563E07C7670ED2287911DDD77E99E6FED0101D6ABC92543900A38FACCE88FAA","C:\Program Files (x86)\Nova1492\datan\common\g_body68_vts.xfi"
"datan\common\g_body69_kpk.gx",".gx","30579","8A435D1794AD7D208CC23AD5ECEB22868C7CDC05DE36B22D2B532A83B0209182","C:\Program Files (x86)\Nova1492\datan\common\g_body69_kpk.gx"
"datan\common\g_body69_kpk.xfi",".xfi","836","D60F1ACBBF23FB9DC18F70CB98C61B4B18295039FB21489DC4A043D79AF1BC52","C:\Program Files (x86)\Nova1492\datan\common\g_body69_kpk.xfi"
"datan\common\G_booster.png",".png","69266","F738869E9A135CA9709C4B350739E9BFF85534AB1E9EE66E4E2BA5CF3AADB833","C:\Program Files (x86)\Nova1492\datan\common\G_booster.png"
"datan\common\g_legs35_prg.gx",".gx","36948","DDAF5E11E4D8E5EA8B787DED9067C11294286BE422AA957162633836CBC50581","C:\Program Files (x86)\Nova1492\datan\common\g_legs35_prg.gx"
"datan\common\g_legs35_prg.xfi",".xfi","228","5C30786A10F6BF3EFAB5FABA2C62939916B4279E62814E7A109B9B22EAB906F1","C:\Program Files (x86)\Nova1492\datan\common\g_legs35_prg.xfi"
"datan\common\g_legs36_oprd.gx",".gx","134689","981D731274CB8A054975CADDFD883CD8674F117B65D7FFD686397A2BF12A9F27","C:\Program Files (x86)\Nova1492\datan\common\g_legs36_oprd.gx"
"datan\common\g_legs36_oprd.xfi",".xfi","228","D2806E797AA38E78CE4D9C9950FEB6A918C627417A6F09237A73628E92474660","C:\Program Files (x86)\Nova1492\datan\common\g_legs36_oprd.xfi"
"datan\common\g_legs37_sts.gx",".gx","52927","0D1894BFF6F3A6F0D83270466527F9BA089B518457F3FE8E717C7E6012AF5C83","C:\Program Files (x86)\Nova1492\datan\common\g_legs37_sts.gx"
"datan\common\g_legs37_sts.xfi",".xfi","230","D89BD36656EAE2B7D692D668B82C839195FE12A845038D31F7A382EA245A8663","C:\Program Files (x86)\Nova1492\datan\common\g_legs37_sts.xfi"
"datan\common\g_legs57_ppo.gx",".gx","126544","A85A01F1612DB689E2AA52E3B6838571B98CB22DD4CC3584B27057A487CBEBE4","C:\Program Files (x86)\Nova1492\datan\common\g_legs57_ppo.gx"
"datan\common\g_legs57_ppo.xfi",".xfi","212","96F83BFD4F5A564F05AA7CBB677377B1168FF3885AFDE886D2A0938A6929ECC6","C:\Program Files (x86)\Nova1492\datan\common\g_legs57_ppo.xfi"
"datan\common\g_legs58_pps.gx",".gx","73556","EC937C95A8CBB332B129B0C38AFCD72923DDA70917224504653D4083575CA682","C:\Program Files (x86)\Nova1492\datan\common\g_legs58_pps.gx"
"datan\common\g_legs58_pps.xfi",".xfi","226","F3F97A714F730A5CC413627F37C5C23029F92DECCCC95B85B1FC98367B4A4DC4","C:\Program Files (x86)\Nova1492\datan\common\g_legs58_pps.xfi"
"datan\common\g_legs59_hb.gx",".gx","47723","5D959D7B16AD2FED65ADDA1C8B96B4E4689619589BF1474DC10A98B833348A0F","C:\Program Files (x86)\Nova1492\datan\common\g_legs59_hb.gx"
"datan\common\g_legs59_hb.xfi",".xfi","229","E8F13636AFE6188109E7A2DDC61F322BF406D474ADF369C2B729B428F1ADC269","C:\Program Files (x86)\Nova1492\datan\common\g_legs59_hb.xfi"
"datan\common\g_legs60_hord.gx",".gx","95144","19A8E910BC2463505C7A389EFCC0B65C3D636524A783A8714D4F3A919BAC96C6","C:\Program Files (x86)\Nova1492\datan\common\g_legs60_hord.gx"
"datan\common\g_legs60_hord.xfi",".xfi","228","88F634503C9CA0231DC8986A5679E22865DA4158976C5B45A52C0AAA33682049","C:\Program Files (x86)\Nova1492\datan\common\g_legs60_hord.xfi"
"datan\common\heavysiegem.gx",".gx","11688","FAF6B9C31B4C7C00983C1ACEBBA3495B9596E026F083AE8A56ED4437F2C9F1CD","C:\Program Files (x86)\Nova1492\datan\common\heavysiegem.gx"
"datan\common\heavysiegem.tga",".tga","1861","5C843C1BE51981BCD8C5D5D9E6B9207FD2DE77232D31AA9FE969317FE6B437B9","C:\Program Files (x86)\Nova1492\datan\common\heavysiegem.tga"
"datan\common\heavysiegem.xfi",".xfi","20","4A0EEB845905AF5E9BCAA0D3739FD8A68D357F8DBCC8D64DF97BEC5211EB5D43","C:\Program Files (x86)\Nova1492\datan\common\heavysiegem.xfi"
"datan\common\hguard.gx",".gx","223572","894BDD23E1C208D1E4AA7901E10863A8396B5CC6483E1D07A48C664F3D92A482","C:\Program Files (x86)\Nova1492\datan\common\hguard.gx"
"datan\common\hguard.tga",".tga","39163","2F8780208B6511B09A275AE885502AD1BA21BA25D12A40F2FAD133D60A60CFBA","C:\Program Files (x86)\Nova1492\datan\common\hguard.tga"
"datan\common\hguard.xfi",".xfi","21","EBEC7AF76A4451DB37577202AD4B835D89A170E7D451F0253193F980690DBBC4","C:\Program Files (x86)\Nova1492\datan\common\hguard.xfi"
"datan\common\hok2.bmp",".bmp","49208","A3ACD6C1443B7B6A9828E16275F28444162B5F1956AC5FCEF2493215AD323F79","C:\Program Files (x86)\Nova1492\datan\common\hok2.bmp"
"datan\common\hok2.tga",".tga","31785","095B0EBEFA3E8997126811EFA4F7C5E80DBA8DA236238CDD857DF53F7EA49A8F","C:\Program Files (x86)\Nova1492\datan\common\hok2.tga"
"datan\common\hok4.tga",".tga","4085","B6BA2C5FA9FFF551D5B0EC98FD85D4709BCB8B280601CAA226860BE7FB4A791B","C:\Program Files (x86)\Nova1492\datan\common\hok4.tga"
"datan\common\Hp240.GX",".gx","7571","F51BF9D5743EE69049D313C0FD9AC6B03C688D0AE4750EB216C33C3C406FE0BF","C:\Program Files (x86)\Nova1492\datan\common\Hp240.GX"
"datan\common\Hp240.xfi",".xfi","18","F613979C0E802CE974F8DB74A76FB656853279FAD59C87D7A649AEFB8367F27A","C:\Program Files (x86)\Nova1492\datan\common\Hp240.xfi"
"datan\common\hpa2.tga",".tga","18820","345B032FB1C0D9F8656B8EBF4D839D2B3B9881CE68DC766426ABF6491F5CFAC7","C:\Program Files (x86)\Nova1492\datan\common\hpa2.tga"
"datan\common\hpac.GX",".gx","4283","87668D2A3C265EFCE244710B3590A535E2AF47828DCDB3DEBE1281B4BE70D666","C:\Program Files (x86)\Nova1492\datan\common\hpac.GX"
"datan\common\hpac.tga",".tga","18845","A2FDCEA0757DE9D1BC7C1582973524427A13E173934A4F255C14616176A1BF07","C:\Program Files (x86)\Nova1492\datan\common\hpac.tga"
"datan\common\hpac.xfi",".xfi","22","DBF3D4DE58FB902B45CFE96DFF817ED27D9C5E08C2666F3069E7BC4BB36B4193","C:\Program Files (x86)\Nova1492\datan\common\hpac.xfi"
"datan\common\hpac1.GX",".gx","4284","90F39C89D405AB9C106F24A9F664684698AEF3571040678BCF4AD865D15F1871","C:\Program Files (x86)\Nova1492\datan\common\hpac1.GX"
"datan\common\hpac1.xfi",".xfi","22","DBF3D4DE58FB902B45CFE96DFF817ED27D9C5E08C2666F3069E7BC4BB36B4193","C:\Program Files (x86)\Nova1492\datan\common\hpac1.xfi"
"datan\common\hpUP.gx",".gx","37813","6B205DE66F3ECBA3ED5F07E2696C698798773D975FA5400921D08B4D848B1DD5","C:\Program Files (x86)\Nova1492\datan\common\hpUP.gx"
"datan\common\hpUP.tga",".tga","12768","D31364C1B2588CDCBC7695A6755211BCB2F3336EC624F5B0003621050D062C7D","C:\Program Files (x86)\Nova1492\datan\common\hpUP.tga"
"datan\common\hpUP.xfi",".xfi","61","1F6D43400D1D59FAB1BF5E07D7C50378BB36FD1F017E393B72E5F263986B4F67","C:\Program Files (x86)\Nova1492\datan\common\hpUP.xfi"
"datan\common\hpUpArea.gx",".gx","66492","1E6E2DC3581909091EDC281697CB970A9504896F4511BC6FCF485D2B2F1C4D4C","C:\Program Files (x86)\Nova1492\datan\common\hpUpArea.gx"
"datan\common\hpUpArea.tga",".tga","14069","BF58D17A4EBB5ED0486AF37958E52941696628EFA0BE307693B4A97F8EBBABF7","C:\Program Files (x86)\Nova1492\datan\common\hpUpArea.tga"
"datan\common\HPUpArea.xfi",".xfi","20","16854F5973FAE3EF741BABE41919EB87EC4AE776D043057C9C0461837CC7A83C","C:\Program Files (x86)\Nova1492\datan\common\HPUpArea.xfi"
"datan\common\hv1_back.tga",".tga","19653","FBD0817011AA86520417A2BF10168C7AAF033A6144C84A5FBB1CC5A5C1533AC6","C:\Program Files (x86)\Nova1492\datan\common\hv1_back.tga"
"datan\common\hv1_boosfire.tga",".tga","3166","183FFE5A6D7AC7BB29FEF7CCE359148035B34EBB24912AB9B6609E1FB52AD39F","C:\Program Files (x86)\Nova1492\datan\common\hv1_boosfire.tga"
"datan\common\hwa_la_in_l.bmp",".bmp","24632","4447D4E8353659CE3D2857824B5852EBAC612AE3455D72DAB5A91CDD0EC6C06B","C:\Program Files (x86)\Nova1492\datan\common\hwa_la_in_l.bmp"
"datan\common\H_star.GX",".gx","379407","A684A7A3862762157A21413E5DF46CF9E766B3D231CD09726C1F5FC4416A09F7","C:\Program Files (x86)\Nova1492\datan\common\H_star.GX"
"datan\common\H_star.xfi",".xfi","18","AE0E7226721B0FA39D9CD3EF3C2AAFDEF7F43A73A7BEC4B823CDBE6E56CAC381","C:\Program Files (x86)\Nova1492\datan\common\H_star.xfi"
"datan\common\ice.tga",".tga","454974","8CB355939ED3167799DDD7734B3FB55ADCF901E817824D46F2BCBA40CB13E5F2","C:\Program Files (x86)\Nova1492\datan\common\ice.tga"
