"category","source_relative_path","model_path","vertices","triangles","texture_output","status"
"Effects/CombatEffects","datan\common\AngelDown.GX","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_AngelDown_ff7681dd.obj","186","288","","organized"
"Effects/CombatEffects","datan\common\angelguard.gx","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_angelguard_ee46d640.obj","8","4","datan_common_angelguard_ee46d640.TGA","organized"
"Effects/CombatEffects","datan\common\attup2.GX","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_attup2_7ca4d26a.obj","262","196","","organized"
"Effects/CombatEffects","datan\common\attup3.GX","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_attup3_b7b5476b.obj","193","158","","organized"
"Effects/CombatEffects","datan\common\Barrior.gx","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_Barrior_2d57ebbc.obj","100","60","datan_common_Barrior_2d57ebbc.TGA","organized"
"Effects/CombatEffects","datan\common\battlecup.GX","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_battlecup_84b03ad3.obj","73","114","","organized"
"Effects/CombatEffects","datan\common\blaze.GX","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_blaze_0fc929d6.obj","124","62","datan_common_blaze_0fc929d6.TGA","organized"
"Effects/CombatEffects","datan\common\blindarea.gx","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_blindarea_ad16b4cd.obj","34","34","","organized"
"Effects/CombatEffects","datan\common\blockheal.gx","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_blockheal_1bf970d3.obj","32","16","","organized"
"Effects/CombatEffects","datan\common\bombrack.gx","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_bombrack_3669ac1e.obj","166","164","datan_common_bombrack_3669ac1e.TGA","organized"
"Effects/CombatEffects","datan\common\bublind.GX","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_bublind_254a9963.obj","84","42","","organized"
"Effects/CombatEffects","datan\common\BUSacrify.gx","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_BUSacrify_b9a4ba63.obj","44","34","datan_common_BUSacrify_b9a4ba63.TGA","organized"
"Effects/CombatEffects","datan\common\Curse_incurable.GX","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_Curse_incurable_55cf48d8.obj","32","16","","organized"
"Effects/CombatEffects","datan\common\cursearea.gx","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_cursearea_37396f7a.obj","272","136","","organized"
"Effects/CombatEffects","datan\common\cursearea1.GX","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_cursearea1_b9e62c58.obj","272","136","datan_common_cursearea1_b9e62c58.TGA","organized"
"Effects/CombatEffects","datan\common\Cursearea2.GX","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_Cursearea2_71ba1a19.obj","200","100","datan_common_Cursearea2_71ba1a19.TGA","organized"
"Effects/CombatEffects","datan\common\cursepoison.GX","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_cursepoison_afe3f92c.obj","52","26","","organized"
"Effects/CombatEffects","datan\common\death.gx","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_death_536dd49c.obj","140","126","datan_common_death_536dd49c.TGA","organized"
"Effects/CombatEffects","datan\common\defenceac.GX","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_defenceac_7bf9f416.obj","64","54","datan_common_defenceac_7bf9f416.TGA","organized"
"Effects/CombatEffects","datan\common\delaydown.gx","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_delaydown_87651683.obj","116","58","","organized"
"Effects/CombatEffects","datan\common\delayUp.gx","Assets/Art/Nova1492/GXConverted/Models/Effects/CombatEffects/datan_common_delayUp_4af4851a.obj","36","18","datan_common_delayUp_4af4851a.TGA","organized"
