source_relative_path,part_id,mesh_header,vertices,triangles,node,node_start,node_end,parent_node,parent_start,parent_end,local_tx,local_ty,local_tz,tx,ty,tz,bounds,repair_rule,repair_reason,texture_source,assessment
"datan\common\arm34_skpo.gx","nova_fire_arm34_skpo","0x7E5A","4","4","Box49","0x7674","0x801D","top","0x7D","0x89DC","0.005662","0.14152","0.941313","0.005662","0.14152","0.941313","-0.2395;0.14152;0.696152|0.250823;0.14152;1.186474","","","C:\Program Files (x86)\Nova1492\datan\common\top81.TGA","pass"
"datan\common\arm34_skpo.gx","nova_fire_arm34_skpo","0x880E","4","4","Box06","0x8028","0x89D1","top","0x7D","0x89DC","0.005662","0.14152","0.941313","0.005662","0.14152","0.941313","-0.2395;-0.103641;0.941313|0.250823;0.386681;0.941313","","","C:\Program Files (x86)\Nova1492\datan\common\top81.TGA","pass"
"datan\common\arm35_ons.gx","nova_fire_arm35_ons","0x141","115","119","top","0x7D","0x7B9E","C:\Program Files\Nova1492AR\data\top82.GX","0x0","0x7BA9","0","0","0","0","0","0","-0.762536;-0.01972;-0.41723|0.75996;0.286896;0.362552","","","C:\Program Files (x86)\Nova1492\datan\common\top82.TGA","pass"
"datan\common\arm35_ons.gx","nova_fire_arm35_ons","0x227F","4","4","Box30224772","0x2014","0x2442","top","0x7D","0x7B9E","-0.551447","0.089052","0.329156","-0.551447","0.089052","0.329156","-0.618558;0.017343;0.329031|-0.484336;0.160761;0.32928","","","C:\Program Files (x86)\Nova1492\datan\common\top82.TGA","pass"
"datan\common\arm35_ons.gx","nova_fire_arm35_ons","0x2868","8","8","Box30224756","0x244D","0x4D97","top","0x7D","0x7B9E","-0.552043","0.170549","-0.00268","-0.552043","0.170549","-0.00268","-0.609422;0.166433;-0.135405|-0.494664;0.572826;0.155667","","","C:\Program Files (x86)\Nova1492\datan\common\top82.TGA","pass"
"datan\common\arm35_ons.gx","nova_fire_arm35_ons","0x2F4A","79","54","Box30224753","0x2B2F","0x4D8C","Box30224756","0x244D","0x4D97","0.003858","0.385628","-0.379741","-0.548185","0.556177","-0.382422","-0.789139;0.337931;-0.382422|-0.223673;0.788649;0.404887","","","C:\Program Files (x86)\Nova1492\datan\common\top82.TGA","pass"
"datan\common\arm35_ons.gx","nova_fire_arm35_ons","0x4470","4","4","Box30224774","0x4205","0x4633","Box30224753","0x2B2F","0x4D8C","-0.22249","-0.097099","0.294583","-0.770674","0.459078","-0.087838","-0.770805;0.383783;-0.158305|-0.770544;0.534372;-0.017372","","","C:\Program Files (x86)\Nova1492\datan\common\top82.TGA","pass"
"datan\common\arm35_ons.gx","nova_fire_arm35_ons","0x4AA6","12","12","muzzle1","0x463E","0x4D81","Box30224753","0x2B2F","0x4D8C","0.013322","-0.002169","0.78029","-0.534862","0.554008","0.397868","-0.53629;0.552579;0.397552|-0.533434;0.555436;0.399314","","","C:\Program Files (x86)\Nova1492\datan\common\top82.TGA","pass"
"datan\common\arm35_ons.gx","nova_fire_arm35_ons","0x500D","4","4","Box30224771","0x4DA2","0x51D0","top","0x7D","0x7B9E","0.549328","0.092578","0.326949","0.549328","0.092578","0.326949","0.482827;0.021521;0.326826|0.615828;0.163636;0.327073","","","C:\Program Files (x86)\Nova1492\datan\common\top82.TGA","pass"
"datan\common\arm35_ons.gx","nova_fire_arm35_ons","0x55F1","8","8","Box209","0x51DB","0x7B93","top","0x7D","0x7B9E","0.551701","0.173335","0.003767","0.551701","0.173335","0.003767","0.494843;0.169256;-0.133388|0.608558;0.571955;0.155038","","","C:\Program Files (x86)\Nova1492\datan\common\top82.TGA","pass"
"datan\common\arm35_ons.gx","nova_fire_arm35_ons","0x5CD3","80","56","Box30224713","0x58B8","0x7B88","Box209","0x51DB","0x7B93","-0.003692","0.381273","-0.381926","0.548009","0.554608","-0.378159","0.226398;0.338346;-0.378159|0.78671;0.784967;0.401992","","","C:\Program Files (x86)\Nova1492\datan\common\top82.TGA","pass"
"datan\common\arm35_ons.gx","nova_fire_arm35_ons","0x726D","4","4","Box30224773","0x7002","0x7430","Box30224713","0x58B8","0x7B88","0.21008","-0.096216","0.291905","0.758089","0.458393","-0.086254","0.757959;0.383783;-0.156079|0.758218;0.533003;-0.016428","","","C:\Program Files (x86)\Nova1492\datan\common\top82.TGA","pass"
"datan\common\arm35_ons.gx","nova_fire_arm35_ons","0x78A2","12","12","muzzle","0x743B","0x7B7D","Box30224713","0x58B8","0x7B88","-0.002556","-0.00215","0.773196","0.545452","0.552459","0.395038","0.544037;0.551044;0.394725|0.546868;0.553874;0.396471","","","C:\Program Files (x86)\Nova1492\datan\common\top82.TGA","pass"
"datan\common\arm36_bnso.gx","nova_fire_arm36_bnso","0x141","149","149","top","0x7D","0x6271","C:\Program Files\Nova1492AR\data\top90.GX","0x0","0x627C","0","0","0","0","0","0","-0.305345;0;-0.803572|0.305345;0.574738;0.97792","","","C:\Program Files (x86)\Nova1492\datan\common\top90.TGA","pass"
"datan\common\arm36_bnso.gx","nova_fire_arm36_bnso","0x2ADA","4","10","NGon11","0x2874","0x2CE5","top","0x7D","0x6271","-0.003216","0.12242","0.474384","-0.003216","0.12242","0.474384","-0.227284;0.049722;0.474384|0.236434;0.178737;0.474384","","","C:\Program Files (x86)\Nova1492\datan\common\top90.TGA","pass"
"datan\common\arm36_bnso.gx","nova_fire_arm36_bnso","0x3147","154","110","NGon05","0x2CF0","0x6266","top","0x7D","0x6271","0.002883","0.239631","1.166015","0.002883","0.239631","1.166015","-0.407678;-0.004095;0.921059|0.427024;0.746432;1.989486","","","C:\Program Files (x86)\Nova1492\datan\common\top90.TGA","pass"
"datan\common\arm36_bnso.gx","nova_fire_arm36_bnso","0x5694","4","4","muzzle","0x52AE","0x57DF","NGon05","0x2CF0","0x6266","-0.000058","-0.009818","0.512029","0.002805","0.363175","1.846018","-0.00556;0.353619;1.844565|0.01117;0.372731;1.847471","","","C:\Program Files (x86)\Nova1492\datan\common\top90.TGA","pass"
"datan\common\arm36_bnso.gx","nova_fire_arm36_bnso","0x5BD5","4","4","Box30224674","0x57EA","0x5D20","NGon05","0x2CF0","0x6266","-0.001546","-0.009599","0.517443","0.000805","0.364977","1.853132","-0.004548;0.357015;1.843171|0.006158;0.37294;1.863094","","","C:\Program Files (x86)\Nova1492\datan\common\top90.TGA","pass"
"datan\common\arm36_bnso.gx","nova_fire_arm36_bnso","0x6110","4","4","Box01","0x5D2B","0x625B","NGon05","0x2CF0","0x6266","-0.001546","-0.009599","0.517443","0.000805","0.364977","1.853132","-0.004548;0.357015;1.843171|0.006158;0.37294;1.863094","","","C:\Program Files (x86)\Nova1492\datan\common\top90.TGA","pass"
"datan\common\arm37_sts.gx","nova_fire_arm37_sts","0x141","130","145","top","0x7D","0x5FA4","C:\Program Files\Nova1492AR\data\top95.GX","0x0","0x5FAF","0","0","0","0","0","0","-0.765833;-0.012204;-0.335166|0.766441;0.525684;0.404562","","","C:\Program Files (x86)\Nova1492\datan\common\top95.TGA","pass"
"datan\common\arm37_sts.gx","nova_fire_arm37_sts","0x27B3","59","61","Box30224764","0x2398","0x3F77","top","0x7D","0x5FA4","-0.597371","0.765653","0.169665","-0.597371","0.765653","0.169665","-0.795186;0.490252;-0.301845|-0.399253;1.075173;0.807956","","","C:\Program Files (x86)\Nova1492\datan\common\top95.TGA","pass"
"datan\common\arm37_sts.gx","nova_fire_arm37_sts","0x3D59","8","8","muzzle1","0x3932","0x3F6C","Box30224764","0x2398","0x3F77","-0.002151","-0.027536","0.594602","-0.599522","0.738116","0.764267","-0.60803;0.729608;0.760865|-0.591013;0.746625;0.782786","","","C:\Program Files (x86)\Nova1492\datan\common\top95.TGA","pass"
"datan\common\arm37_sts.gx","nova_fire_arm37_sts","0x439D","59","61","Box30224688","0x3F82","0x5B60","top","0x7D","0x5FA4","0.597205","0.765653","0.169068","0.597205","0.765653","0.169068","0.39939;0.490252;-0.302442|0.795323;1.075173;0.807359","","","C:\Program Files (x86)\Nova1492\datan\common\top95.TGA","pass"
"datan\common\arm37_sts.gx","nova_fire_arm37_sts","0x5942","8","8","muzzle","0x551C","0x5B55","Box30224688","0x3F82","0x5B60","0.009195","-0.027536","0.594602","0.6064","0.738116","0.76367","0.597891;0.729608;0.760268|0.614908;0.746625;0.782189","","","C:\Program Files (x86)\Nova1492\datan\common\top95.TGA","pass"
"datan\common\arm37_sts.gx","nova_fire_arm37_sts","0x5DD6","4","4","Box30224775","0x5B6B","0x5F99","top","0x7D","0x5FA4","-0.00115","0.196641","0.14646","-0.00115","0.196641","0.14646","-0.0797;0.176162;0.017871|0.077401;0.217121;0.275048","","","C:\Program Files (x86)\Nova1492\datan\common\top95.TGA","pass"
"datan\common\arm39_hmsk.gx","nova_fire_arm39_hmsk","0x141","144","98","top","0x7D","0x14FB8","C:\Program Files\Nova1492AR\data\top99.GX","0x0","0x14FC3","0","0","0","0","0","0","-0.340421;-0;-0.873409|0.340421;0.880108;0.394225","","","C:\Program Files (x86)\Nova1492\datan\common\top99.TGA","pass"
"datan\common\arm39_hmsk.gx","nova_fire_arm39_hmsk","0x3BA4","25","40","Box427","0x20CC","0x4379","top","0x7D","0x14FB8","0","0.587614","0.052418","0","0.587614","0.052418","-0.126531;0.587614;-0.129949|0.126531;0.93147;0.221298","","","C:\Program Files (x86)\Nova1492\datan\common\top99.TGA","pass"
"datan\common\arm39_hmsk.gx","nova_fire_arm39_hmsk","0x4BDB","46","42","Mesh29","0x4384","0x9898","top","0x7D","0x14FB8","0.346264","0.419","0.031191","0.346264","0.419","0.031191","0.344958;0.250662;-0.231846|0.999018;0.974581;0.294228","","","C:\Program Files (x86)\Nova1492\datan\common\top99.TGA","pass"
"datan\common\arm39_hmsk.gx","nova_fire_arm39_hmsk","0x6FF1","14","10","Box440","0x591A","0x988D","Mesh29","0x4384","0x9898","0.181135","-0.013251","0.001345","0.527399","0.405749","0.032535","0.377346;-0.020434;-0.168422|0.704645;0.464734;0.119256","","","C:\Program Files (x86)\Nova1492\datan\common\top99.TGA","pass"
"datan\common\arm39_hmsk.gx","nova_fire_arm39_hmsk","0x8893","22","12","Box438","0x73FC","0x9882","Box440","0x591A","0x988D","0.095889","-0.316032","-0.108563","0.623287","0.089717","-0.076028","0.506939;-0.560017;-0.261083|0.908032;0.118126;0.291295","","","C:\Program Files (x86)\Nova1492\datan\common\top99.TGA","pass"
"datan\common\arm39_hmsk.gx","nova_fire_arm39_hmsk","0x91FC","26","18","Box460","0x8DE6","0x9877","Box438","0x73FC","0x9882","0.129732","-0.542419","0.281223","0.753019","-0.452703","0.205195","0.655886;-0.732629;0.103961|0.886699;-0.356293;0.463506","","","C:\Program Files (x86)\Nova1492\datan\common\top99.TGA","pass"
"datan\common\arm39_hmsk.gx","nova_fire_arm39_hmsk","0xAD3A","39","22","Box434","0x98A3","0x1488E","top","0x7D","0x14FB8","-0.344916","0.419","-0.022113","-0.344916","0.419","-0.022113","-0.872562;0.267088;-0.289473|-0.343582;0.973493;0.364496","","","C:\Program Files (x86)\Nova1492\datan\common\top99.TGA","pass"
"datan\common\arm39_hmsk.gx","nova_fire_arm39_hmsk","0xBF00","14","10","Box399","0xB669","0x13EA9","Box434","0x98A3","0x1488E","-0.182483","-0.028227","0.048634","-0.527399","0.390774","0.026521","-0.774867;-0.061249;-0.107734|-0.387796;0.440707;0.119959","","","C:\Program Files (x86)\Nova1492\datan\common\top99.TGA","pass"
"datan\common\arm39_hmsk.gx","nova_fire_arm39_hmsk","0xCBA2","22","12","Box437","0xC30B","0x13E9E","Box399","0xB669","0x13EA9","-0.152008","-0.312363","-0.013412","-0.679407","0.078411","0.013109","-0.871888;-0.109291;-0.005365|-0.559456;0.444108;0.668142","","","C:\Program Files (x86)\Nova1492\datan\common\top99.TGA","pass"
"datan\common\arm39_hmsk.gx","nova_fire_arm39_hmsk","0xD9CC","26","18","Box412","0xD0F5","0x13E93","Box437","0xC30B","0x13E9E","-0.012552","0.2735","0.561442","-0.691959","0.351911","0.574551","-0.778717;0.249973;0.496087|-0.559291;0.569826;0.85744","","","C:\Program Files (x86)\Nova1492\datan\common\top99.TGA","pass"
"datan\common\arm39_hmsk.gx","nova_fire_arm39_hmsk","0xE80D","286","180","Box04","0xE077","0x13E88","Box412","0xD0F5","0x13E93","0.024698","0.021437","0.143384","-0.667261","0.373348","0.717935","-0.979089;-0.43051;-0.437862|-0.229852;1.828939;1.364215","","","C:\Program Files (x86)\Nova1492\datan\common\top99.TGA","pass"
"datan\common\arm39_hmsk.gx","nova_fire_arm39_hmsk","0x12666","12","12","muzzle","0x123C0","0x12AA9","Box04","0xE077","0x13E88","0.206001","1.430454","-0.204871","-0.46126","1.803802","0.513064","-0.46126;1.803802;0.513064|-0.46126;1.803802;0.513064","","","C:\Program Files (x86)\Nova1492\datan\common\top99.TGA","pass"
"datan\common\arm39_hmsk.gx","nova_fire_arm39_hmsk","0x12D5B","8","4","Plane06","0x12AB4","0x12F9E","Box04","0xE077","0x13E88","0.034092","0.724778","-0.919326","-0.633169","1.098126","-0.201391","-0.635649;1.082084;-0.223718|-0.62997;1.101892;-0.198888","","","C:\Program Files (x86)\Nova1492\datan\common\top99.TGA","pass"
"datan\common\arm39_hmsk.gx","nova_fire_arm39_hmsk","0x13250","8","4","Plane07","0x12FA9","0x13493","Box04","0xE077","0x13E88","0.364377","0.90711","-1.020249","-0.302884","1.280458","-0.302314","-0.305879;1.264709;-0.324479|-0.29917;1.283931;-0.299973","","","C:\Program Files (x86)\Nova1492\datan\common\top99.TGA","pass"
"datan\common\arm39_hmsk.gx","nova_fire_arm39_hmsk","0x13745","8","4","Plane08","0x1349E","0x13988","Box04","0xE077","0x13E88","0.334277","0.685787","-0.884285","-0.332984","1.059135","-0.16635","-0.337209;1.04438;-0.187637|-0.328041;1.061614;-0.164886","","","C:\Program Files (x86)\Nova1492\datan\common\top99.TGA","pass"
"datan\common\arm39_hmsk.gx","nova_fire_arm39_hmsk","0x13C3A","8","4","Plane02","0x13993","0x13E7D","Box04","0xE077","0x13E88","0.07881","0.923033","-1.040475","-0.588451","1.296381","-0.32254","-0.592014;1.280941;-0.344275|-0.584168;1.299544;-0.320628","","","C:\Program Files (x86)\Nova1492\datan\common\top99.TGA","pass"
"datan\common\arm39_hmsk.gx","nova_fire_arm39_hmsk","0x1421B","4","2","Plane03","0x13EB4","0x14396","Box434","0x98A3","0x1488E","-0.393544","0.202003","0.294557","-0.73846","0.621003","0.272444","-0.85621;0.529138;0.235591|-0.62071;0.712869;0.309297","","","C:\Program Files (x86)\Nova1492\datan\common\top99.TGA","pass"
"datan\common\arm39_hmsk.gx","nova_fire_arm39_hmsk","0x14708","4","2","Plane09","0x143A1","0x14883","Box434","0x98A3","0x1488E","-0.393544","0.349795","-0.113723","-0.73846","0.768795","-0.135836","-0.856336;0.677564;-0.170733|-0.620584;0.860025;-0.100939","","","C:\Program Files (x86)\Nova1492\datan\common\top99.TGA","pass"
"datan\common\arm39_hmsk.gx","nova_fire_arm39_hmsk","0x14E32","4","2","muzzle","0x14899","0x14FAD","top","0x7D","0x14FB8","0.037115","-0.396729","2.970227","0.037115","-0.396729","2.970227","0.037115;-0.396729;2.970227|0.037115;-0.396729;2.970227","","","C:\Program Files (x86)\Nova1492\datan\common\top99.TGA","pass"
"datan\common\arm41_onoo.gx","nova_fire_arm41_onoo","0x143","136","172","top","0x7E","0x63C4","C:\Program Files\Nova1492AR\data\top111.GX","0x0","0x63CF","0","0","0","0","0","0","-0.675671;-0.031672;-0.429779|0.674782;0.588947;0.354614","","","C:\Program Files (x86)\Nova1492\datan\common\top111.TGA","pass"
"datan\common\arm41_onoo.gx","nova_fire_arm41_onoo","0x2D18","42","44","Box30224812","0x297C","0x4020","top","0x7E","0x63C4","-0.525725","0.576903","-0.390341","-0.525725","0.576903","-0.390341","-0.722499;0.331833;-0.555464|-0.328924;0.898407;0.751223","","","C:\Program Files (x86)\Nova1492\datan\common\top111.TGA","pass"
"datan\common\arm41_onoo.gx","nova_fire_arm41_onoo","0x3E02","8","8","muzzle1","0x3A5B","0x4015","Box30224812","0x297C","0x4020","-0.001961","0.041207","1.093696","-0.527686","0.61811","0.703355","-0.528289;0.617517;0.703158|-0.527084;0.618722;0.704154","","","C:\Program Files (x86)\Nova1492\datan\common\top111.TGA","pass"
"datan\common\arm41_onoo.gx","nova_fire_arm41_onoo","0x43C1","42","44","Box06","0x402B","0x56C8","top","0x7E","0x63C4","0.525719","0.582261","-0.390273","0.525719","0.582261","-0.390273","0.328945;0.331833;-0.555464|0.722519;0.898407;0.751223","","","C:\Program Files (x86)\Nova1492\datan\common\top111.TGA","pass"
"datan\common\arm41_onoo.gx","nova_fire_arm41_onoo","0x54AA","8","8","muzzle","0x5104","0x56BD","Box06","0x402B","0x56C8","0.006039","0.036155","1.091909","0.531758","0.618416","0.701636","0.531155;0.617824;0.70144|0.53236;0.619029;0.702435","","","C:\Program Files (x86)\Nova1492\datan\common\top111.TGA","pass"
"datan\common\arm41_onoo.gx","nova_fire_arm41_onoo","0x5938","4","2","Box05","0x56D3","0x5A5F","top","0x7E","0x63C4","0.132857","0.083439","0.17479","0.132857","0.083439","0.17479","0.087269;0.002976;0.127038|0.132857;0.163902;0.218503","","","C:\Program Files (x86)\Nova1492\datan\common\top111.TGA","pass"
"datan\common\arm41_onoo.gx","nova_fire_arm41_onoo","0x5CD5","4","2","Box30224809","0x5A6A","0x5DFC","top","0x7E","0x63C4","-0.13136","0.083439","0.17479","-0.13136","0.083439","0.17479","-0.13136;0.002976;0.127038|-0.085772;0.163902;0.218503","","","C:\Program Files (x86)\Nova1492\datan\common\top111.TGA","pass"
"datan\common\arm41_onoo.gx","nova_fire_arm41_onoo","0x606C","12","12","Box27","0x5E07","0x63B9","top","0x7E","0x63C4","-0.000033","0.125568","0.363238","-0.000033","0.125568","0.363238","-0.080972;0.00015;0.190574|0.080906;0.263202;0.363239","","","C:\Program Files (x86)\Nova1492\datan\common\top111.TGA","pass"
"datan\common\arm43_przso.gx","nova_fire_arm43_przso","0x143","83","49","top","0x7E","0x8F3F","C:\Program Files\Nova1492AR\data\top113.GX","0x0","0x8F4A","0","0","0","0","0","0","-0.148551;0.020454;-0.397966|0.148551;0.418769;0.581685","","","C:\Program Files (x86)\Nova1492\datan\common\top113.TGA","pass"
"datan\common\arm43_przso.gx","nova_fire_arm43_przso","0x166C","40","30","NGon08","0x1214","0x791D","top","0x7E","0x8F3F","-0.000915","0.500499","0.445303","-0.000915","0.500499","0.445303","-0.11946;0.39687;-0.056078|0.119861;0.604128;0.446305","","","C:\Program Files (x86)\Nova1492\datan\common\top113.TGA","pass"
"datan\common\arm43_przso.gx","nova_fire_arm43_przso","0x23B5","296","258","Box34","0x1FDF","0x74F9","NGon08","0x1214","0x791D","0","0.128718","0.031407","-0.000915","0.629217","0.471844","-0.374964;0.241264;-0.090605|0.373135;0.755918;1.562275","","","C:\Program Files (x86)\Nova1492\datan\common\top113.TGA","pass"
"datan\common\arm43_przso.gx","nova_fire_arm43_przso","0x69EC","4","4","Box319","0x66C6","0x6B37","Box34","0x1FDF","0x74F9","-0.0032","-0.054774","0.990804","-0.004115","0.574443","1.309143","-0.022217;0.555978;1.308308|0.018073;0.598058;1.377964","","","C:\Program Files (x86)\Nova1492\datan\common\top113.TGA","pass"
"datan\common\arm43_przso.gx","nova_fire_arm43_przso","0x6E67","4","4","Box03","0x6B42","0x6FB2","Box34","0x1FDF","0x74F9","-0.0032","-0.054774","0.990804","-0.004115","0.574443","1.309143","-0.023766;0.554942;1.308588|0.015292;0.593849;1.385601","","","C:\Program Files (x86)\Nova1492\datan\common\top113.TGA","pass"
"datan\common\arm43_przso.gx","nova_fire_arm43_przso","0x73A3","4","4","muzzle","0x6FBD","0x74EE","Box34","0x1FDF","0x74F9","-0.00488","0.05811","1.240347","-0.005795","0.687327","1.520024","-0.013886;0.677713;1.520024|0.002296;0.693896;1.520024","","","C:\Program Files (x86)\Nova1492\datan\common\top113.TGA","pass"
"datan\common\arm43_przso.gx","nova_fire_arm43_przso","0x775B","4","10","NGon14","0x7504","0x7912","NGon08","0x1214","0x791D","0.000318","-0.000128","0.006804","-0.000597","0.500371","0.451053","-0.046808;0.445903;0.451053|0.048827;0.542566;0.451053","","","C:\Program Files (x86)\Nova1492\datan\common\top113.TGA","pass"
"datan\common\arm43_przso.gx","nova_fire_arm43_przso","0x7B8E","4","10","NGon12","0x7928","0x7D99","top","0x7E","0x8F3F","0.142834","0.080724","-0.007718","0.142834","0.080724","-0.007718","0.132369;0;-0.326898|0.156342;0.143258;0.29071","","","C:\Program Files (x86)\Nova1492\datan\common\top113.TGA","pass"
"datan\common\arm43_przso.gx","nova_fire_arm43_przso","0x803B","4","10","NGon16","0x7DA4","0x81F2","top","0x7E","0x8F3F","0.125323","0.179959","-0.006135","0.125323","0.179959","-0.006135","0.120288;0.148011;-0.035791|0.131823;0.204708;0.021593","","","C:\Program Files (x86)\Nova1492\datan\common\top113.TGA","pass"
"datan\common\arm43_przso.gx","nova_fire_arm43_przso","0x8494","4","10","NGon17","0x81FD","0x864B","top","0x7E","0x8F3F","-0.123309","0.178613","-0.006135","-0.123309","0.178613","-0.006135","-0.12897;0.146506;-0.035791|-0.118923;0.203486;0.021593","","","C:\Program Files (x86)\Nova1492\datan\common\top113.TGA","pass"
"datan\common\arm43_przso.gx","nova_fire_arm43_przso","0x88BC","4","10","NGon13","0x8656","0x8AC7","top","0x7E","0x8F3F","-0.141949","0.080724","-0.007718","-0.141949","0.080724","-0.007718","-0.156865;0.000248;-0.326898|-0.130395;0.143066;0.29071","","","C:\Program Files (x86)\Nova1492\datan\common\top113.TGA","pass"
"datan\common\arm43_przso.gx","nova_fire_arm43_przso","0x8D29","4","10","NGon15","0x8AD2","0x8F34","top","0x7E","0x8F3F","0.000576","0.109933","0.576592","0.000576","0.109933","0.576592","-0.055711;0.04375;0.576592|0.060777;0.161202;0.576592","","","C:\Program Files (x86)\Nova1492\datan\common\top113.TGA","pass"
"datan\common\arm46_dbkr.gx","nova_fire_arm46_dbkr","0x143","150","120","top","0x7E","0x276D","C:\Program Files\Nova1492AR\data\top101.GX","0x0","0xBFB4","-0","0.000069","-0","-0","0.000069","-0","-0.408445;-0.000246;-0.734583|0.408445;0.905521;0.388364","","","C:\Program Files (x86)\Nova1492\datan\common\top101.TGA","pass"
"datan\common\arm46_dbkr.gx","nova_fire_arm46_dbkr","0x2785","11","12","C:\Program Files\Nova1492AR\data\top101.GX","0x0","0xBFB4","","","","0","0","0","0","0","0","-0.194017;0.573642;-0.609803|0.192305;0.941813;0.100103","","","C:\Program Files (x86)\Nova1492\datan\common\top101.TGA","pass"
"datan\common\arm46_dbkr.gx","nova_fire_arm46_dbkr","0x38B6","62","67","Sphere04","0x2B9C","0x9BC7","C:\Program Files\Nova1492AR\data\top101.GX","0x0","0xBFB4","-0.620416","0.583359","-0","-0.620416","0.583359","-0","-1.212559;0.239422;-0.317575|-0.303681;1.51545;0.317714","","","C:\Program Files (x86)\Nova1492\datan\common\top101.TGA","pass"
"datan\common\arm46_dbkr.gx","nova_fire_arm46_dbkr","0x4FDB","32","24","Box506","0x4B43","0x9BBC","Sphere04","0x2B9C","0x9BC7","-0.113212","-0.178923","-0.002657","-0.733628","0.404437","-0.002657","-1.153116;0.091714;-0.182277|-0.64453;0.508706;0.101046","","","C:\Program Files (x86)\Nova1492\datan\common\top101.TGA","pass"
"datan\common\arm46_dbkr.gx","nova_fire_arm46_dbkr","0x615A","59","44","Box515","0x5842","0x7059","Box506","0x4B43","0x9BBC","-0.478324","-0.325381","-0.066265","-1.211952","0.079056","-0.068921","-1.438593;-0.077018;-0.270832|-1.00974;0.27206;0.540832","","","C:\Program Files (x86)\Nova1492\datan\common\top101.TGA","pass"
"datan\common\arm46_dbkr.gx","nova_fire_arm46_dbkr","0x7071","57","99","Box506","0x4B43","0x9BBC","Sphere04","0x2B9C","0x9BC7","-0.113212","-0.178923","-0.002657","-0.733628","0.404437","-0.002657","-1.459258;-0.251575;0.262733|-0.226938;0.983364;1.589183","","","C:\Program Files (x86)\Nova1492\datan\common\top101.TGA","pass"
"datan\common\arm46_dbkr.gx","nova_fire_arm46_dbkr","0x8F45","12","6","muzzle","0x8B5F","0x9280","Box506","0x4B43","0x9BBC","-0.099383","0.215349","1.372777","-0.833012","0.619785","1.37012","-1.033012;0.419785;1.17012|-0.633012;0.819785;1.57012","","","C:\Program Files (x86)\Nova1492\datan\common\top101.TGA","pass"
"datan\common\arm46_dbkr.gx","nova_fire_arm46_dbkr","0x9972","6","5","Cone06","0x928B","0x9BB1","Box506","0x4B43","0x9BBC","-0.079096","0.109981","-0.028765","-0.812724","0.514417","-0.031422","-0.813364;0.512703;-0.032951|-0.811101;0.514549;-0.029944","","","C:\Program Files (x86)\Nova1492\datan\common\top101.TGA","pass"
"datan\common\arm46_dbkr.gx","nova_fire_arm46_dbkr","0xAB79","6","5","Cone01","0x9BD2","0xADB8","C:\Program Files\Nova1492AR\data\top101.GX","0x0","0xBFB4","-0.043192","-0.15455","0.205981","-0.043192","-0.15455","0.205981","-0.0439;-0.155244;0.204888|-0.04192;-0.153386;0.206052","","","C:\Program Files (x86)\Nova1492\datan\common\top101.TGA","pass"
"datan\common\arm46_dbkr.gx","nova_fire_arm46_dbkr","0xBD6A","6","5","Cone08","0xADC3","0xBFA9","C:\Program Files\Nova1492AR\data\top101.GX","0x0","0xBFB4","-0.073047","-0.133375","-0.210617","-0.073047","-0.133375","-0.210617","-0.073755;-0.134069;-0.210688|-0.071775;-0.132212;-0.209524","","","C:\Program Files (x86)\Nova1492\datan\common\top101.TGA","pass"
"datan\common\arm46_dbkr.gx","nova_fire_arm46_dbkr","0xCCD9","62","67","Sphere05","0xBFBF","0x1301B","","","","0.620416","0.583359","0","0.620416","0.583359","0","0.303681;0.239422;-0.317575|1.212559;1.51545;0.317714","","","C:\Program Files (x86)\Nova1492\datan\common\top101.TGA","pass"
"datan\common\arm46_dbkr.gx","nova_fire_arm46_dbkr","0xE3FE","32","24","Box518","0xDF66","0x13010","Sphere05","0xBFBF","0x1301B","0.113212","-0.178923","-0.002657","0.733628","0.404437","-0.002657","0.64453;0.091714;-0.182277|1.153116;0.508706;0.101046","","","C:\Program Files (x86)\Nova1492\datan\common\top101.TGA","pass"
"datan\common\arm46_dbkr.gx","nova_fire_arm46_dbkr","0xF57D","59","44","Box519","0xEC65","0x1047C","Box518","0xDF66","0x13010","0.478324","-0.325381","-0.066265","1.211952","0.079056","-0.068921","1.00985;-0.078337;-0.271199|1.437972;0.277028;0.541344","","","C:\Program Files (x86)\Nova1492\datan\common\top101.TGA","pass"
"datan\common\arm46_dbkr.gx","nova_fire_arm46_dbkr","0x10494","57","99","Box518","0xDF66","0x13010","Sphere05","0xBFBF","0x1301B","0.113212","-0.178923","-0.002657","0.733628","0.404437","-0.002657","0.229622;-0.247296;0.261766|1.460628;0.999112;1.589916","","","C:\Program Files (x86)\Nova1492\datan\common\top101.TGA","pass"
"datan\common\arm46_dbkr.gx","nova_fire_arm46_dbkr","0x12399","12","6","muzzle1","0x11FB2","0x126D4","Box518","0xDF66","0x13010","0.099383","0.215349","1.372777","0.833012","0.619785","1.37012","0.633012;0.419785;1.17012|1.033012;0.819785;1.57012","","","C:\Program Files (x86)\Nova1492\datan\common\top101.TGA","pass"
"datan\common\arm46_dbkr.gx","nova_fire_arm46_dbkr","0x12DC6","6","5","Cone05","0x126DF","0x13005","Box518","0xDF66","0x13010","0.053207","0.078671","-0.040792","0.786836","0.483108","-0.043449","0.785274;0.481458;-0.044919|0.787452;0.483234;-0.042026","","","C:\Program Files (x86)\Nova1492\datan\common\top101.TGA","pass"
