"RelativePath","Extension","Length","LastWriteTimeUtc"
"datan\common\legs20_spod.gx",".gx","109755","2012-12-17T15:00:00.0000000Z"
"datan\common\legs20_spod.xfi",".xfi","228","2012-12-17T15:00:00.0000000Z"
"datan\common\legs21_ksor.gx",".gx","70379","2012-12-17T15:00:00.0000000Z"
"datan\common\legs21_ksor.xfi",".xfi","228","2012-12-17T15:00:00.0000000Z"
"datan\common\legs23_tk.gx",".gx","115825","2012-12-17T15:00:00.0000000Z"
"datan\common\legs23_tk.xfi",".xfi","229","2012-12-17T15:00:00.0000000Z"
"datan\common\legs24_sts.gx",".gx","52926","2012-12-17T15:00:00.0000000Z"
"datan\common\legs24_sts.xfi",".xfi","230","2012-12-17T15:00:00.0000000Z"
"datan\common\legs25_kd.gx",".gx","70515","2012-12-17T15:00:00.0000000Z"
"datan\common\legs25_kd.xfi",".xfi","228","2012-12-17T15:00:00.0000000Z"
"datan\common\legs26_tower.gx",".gx","28975","2012-12-17T15:00:00.0000000Z"
"datan\common\legs26_tower.xfi",".xfi","215","2012-12-17T15:00:00.0000000Z"
"datan\common\legs2_tdr.gx",".gx","96047","2012-12-17T15:00:00.0000000Z"
"datan\common\legs2_tdr.xfi",".xfi","229","2012-12-17T15:00:00.0000000Z"
"datan\common\legs3.tga",".tga","36664","2012-12-17T15:00:00.0000000Z"
"datan\common\legs31.tga",".tga","40889","2012-12-17T15:00:00.0000000Z"
"datan\common\legs32.tga",".tga","52228","2012-12-17T15:00:00.0000000Z"
"datan\common\legs33.tga",".tga","50548","2012-12-17T15:00:00.0000000Z"
"datan\common\legs34.tga",".tga","39432","2012-12-17T15:00:00.0000000Z"
"datan\common\legs34_dpns.gx",".gx","445362","2012-12-17T15:00:00.0000000Z"
"datan\common\legs34_dpns.xfi",".xfi","230","2012-12-17T15:00:00.0000000Z"
"datan\common\legs3A.bmp",".bmp","98376","2012-12-17T15:00:00.0000000Z"
"datan\common\legs3_ktpr.gx",".gx","314419","2012-12-17T15:00:00.0000000Z"
"datan\common\legs3_ktpr.xfi",".xfi","231","2012-12-17T15:00:00.0000000Z"
"datan\common\legs4.tga",".tga","22594","2012-12-17T15:00:00.0000000Z"
"datan\common\legs41.tga",".tga","30503","2012-12-17T15:00:00.0000000Z"
"datan\common\legs42.tga",".tga","61739","2012-12-17T15:00:00.0000000Z"
"datan\common\legs47_tower2.gx",".gx","14384","2012-12-17T15:00:00.0000000Z"
"datan\common\legs47_tower2.xfi",".xfi","218","2012-12-17T15:00:00.0000000Z"
"datan\common\legs48_tower2.gx",".gx","1590","2012-12-17T15:00:00.0000000Z"
"datan\common\legs48_tower2.xfi",".xfi","222","2012-12-17T15:00:00.0000000Z"
"datan\common\legs49_otrs.gx",".gx","118530","2012-12-17T15:00:00.0000000Z"
"datan\common\legs49_otrs.xfi",".xfi","228","2012-12-17T15:00:00.0000000Z"
"datan\common\legs4_kt.gx",".gx","94720","2012-12-17T15:00:00.0000000Z"
"datan\common\legs4_kt.xfi",".xfi","229","2012-12-17T15:00:00.0000000Z"
"datan\common\legs50_pps.gx",".gx","73556","2012-12-17T15:00:00.0000000Z"
"datan\common\legs50_pps.xfi",".xfi","226","2012-12-17T15:00:00.0000000Z"
"datan\common\legs51.tga",".tga","46174","2012-12-17T15:00:00.0000000Z"
"datan\common\legs51_ppo.gx",".gx","126544","2012-12-17T15:00:00.0000000Z"
"datan\common\legs51_ppo.xfi",".xfi","212","2012-12-17T15:00:00.0000000Z"
"datan\common\legs52_pkk.gx",".gx","193079","2012-12-17T15:00:00.0000000Z"
"datan\common\legs52_pkk.xfi",".xfi","212","2012-12-17T15:00:00.0000000Z"
"datan\common\legs53_rgd.gx",".gx","234074","2012-12-17T15:00:00.0000000Z"
"datan\common\legs53_rgd.xfi",".xfi","228","2012-12-17T15:00:00.0000000Z"
"datan\common\legs54_ros.gx",".gx","108539","2012-12-17T15:00:00.0000000Z"
"datan\common\legs54_ros.xfi",".xfi","228","2012-12-17T15:00:00.0000000Z"
"datan\common\legs5_ko.gx",".gx","83135","2012-12-17T15:00:00.0000000Z"
"datan\common\legs5_ko.xfi",".xfi","228","2012-12-17T15:00:00.0000000Z"
"datan\common\legs6_ok.gx",".gx","83690","2012-12-17T15:00:00.0000000Z"
"datan\common\legs6_ok.xfi",".xfi","229","2012-12-17T15:00:00.0000000Z"
"datan\common\legs71.tga",".tga","23982","2012-12-17T15:00:00.0000000Z"
"datan\common\legs72.tga",".tga","31635","2012-12-17T15:00:00.0000000Z"
"datan\common\legs7_hb.gx",".gx","47723","2012-12-17T15:00:00.0000000Z"
"datan\common\legs7_hb.xfi",".xfi","229","2012-12-17T15:00:00.0000000Z"
"datan\common\legs81.tga",".tga","34940","2012-12-17T15:00:00.0000000Z"
"datan\common\legs82.tga",".tga","43014","2012-12-17T15:00:00.0000000Z"
"datan\common\legs82A.bmp",".bmp","98376","2012-12-17T15:00:00.0000000Z"
"datan\common\legs8_obr.gx",".gx","154238","2012-12-17T15:00:00.0000000Z"
"datan\common\legs8_obr.xfi",".xfi","230","2012-12-17T15:00:00.0000000Z"
"datan\common\legs90.tga",".tga","44902","2012-12-17T15:00:00.0000000Z"
"datan\common\legs91.tga",".tga","33429","2012-12-17T15:00:00.0000000Z"
"datan\common\legs92.tga",".tga","24577","2012-12-17T15:00:00.0000000Z"
"datan\common\legs9_ptr.gx",".gx","19065","2012-12-17T15:00:00.0000000Z"
"datan\common\legs9_ptr.xfi",".xfi","230","2012-12-17T15:00:00.0000000Z"
"datan\common\legsairtower.tga",".tga","31368","2012-12-17T15:00:00.0000000Z"
"datan\common\legsG1.tga",".tga","196652","2012-12-17T15:00:00.0000000Z"
"datan\common\legsG2.tga",".tga","98348","2012-12-17T15:00:00.0000000Z"
"datan\common\legsG3_.tga",".tga","98348","2012-12-17T15:00:00.0000000Z"
"datan\common\legsn03.tga",".tga","98348","2012-12-17T15:00:00.0000000Z"
"datan\common\legsn04.tga",".tga","196652","2012-12-17T15:00:00.0000000Z"
"datan\common\legsn1.tga",".tga","98348","2012-12-17T15:00:00.0000000Z"
"datan\common\legsn2.tga",".tga","98348","2012-12-17T15:00:00.0000000Z"
"datan\common\legsS1.tga",".tga","98348","2012-12-17T15:00:00.0000000Z"
"datan\common\legsS2.tga",".tga","49196","2012-12-17T15:00:00.0000000Z"
"datan\common\legsSP3.tga",".tga","98348","2016-09-06T07:25:04.0000000Z"
"datan\common\legstower.tga",".tga","64984","2012-12-17T15:00:00.0000000Z"
"datan\common\legstower2.tga",".tga","75723","2012-12-17T15:00:00.0000000Z"
"datan\common\leo.GX",".gx","215386","2012-12-17T15:00:00.0000000Z"
"datan\common\leo.tga",".tga","61640","2012-12-17T15:00:00.0000000Z"
"datan\common\leo.xfi",".xfi","18","2012-12-17T15:00:00.0000000Z"
"datan\common\lg.tga",".tga","1711","2012-12-17T15:00:00.0000000Z"
"datan\common\lib.GX",".gx","187786","2012-12-17T15:00:00.0000000Z"
"datan\common\lib.tga",".tga","57493","2012-12-17T15:00:00.0000000Z"
"datan\common\lib.xfi",".xfi","18","2012-12-17T15:00:00.0000000Z"
"datan\common\light-1.BMP",".bmp","17460","2012-12-17T15:00:00.0000000Z"
"datan\common\light-2.bmp",".bmp","17462","2012-12-17T15:00:00.0000000Z"
"datan\common\light.bmp",".bmp","49206","2012-12-17T15:00:00.0000000Z"
"datan\common\lightmap.bmp",".bmp","49224","2012-12-17T15:00:00.0000000Z"
"datan\common\list-sel.BMP",".bmp","8396","2012-12-17T15:00:00.0000000Z"
"datan\common\load.bmp",".bmp","24632","2012-12-17T15:00:00.0000000Z"
"datan\common\loading-1.BMP",".bmp","2359352","2012-12-17T15:00:00.0000000Z"
"datan\common\lobby-battle.bmp",".bmp","787508","2012-12-17T15:00:00.0000000Z"
"datan\common\lobby-bt.BMP",".bmp","33844","2012-12-17T15:00:00.0000000Z"
"datan\common\lobby-matchbutton.bmp",".bmp","262200","2016-09-06T07:25:04.0000000Z"
"datan\common\lobby-matchbutton.jpg",".jpg","41099","2016-09-06T07:25:04.0000000Z"
"datan\common\lobby-popup-bt.BMP",".bmp","32976","2012-12-17T15:00:00.0000000Z"
"datan\common\lobby-추가버튼.BMP",".bmp","33360","2012-12-17T15:00:00.0000000Z"
"datan\common\lobby-�߰���ư.BMP",".bmp","33360","2012-12-17T15:00:00.0000000Z"
"datan\common\lobby.bmp",".bmp","787508","2012-12-17T15:00:00.0000000Z"
"datan\common\lshdtower.bmp",".bmp","196680","2012-12-17T15:00:00.0000000Z"
"datan\common\luckac.GX",".gx","12655","2012-12-17T15:00:00.0000000Z"
"datan\common\luckac.tga",".tga","15959","2012-12-17T15:00:00.0000000Z"
"datan\common\luckac.xfi",".xfi","22","2012-12-17T15:00:00.0000000Z"
"datan\common\L_booster.png",".png","58920","2016-09-06T07:25:04.0000000Z"
"datan\common\m01.tga",".tga","95057","2012-12-17T15:00:00.0000000Z"
"datan\common\m02.tga",".tga","95251","2012-12-17T15:00:00.0000000Z"
"datan\common\m03.tga",".tga","95008","2012-12-17T15:00:00.0000000Z"
"datan\common\m04.tga",".tga","94845","2012-12-17T15:00:00.0000000Z"
"datan\common\m05.tga",".tga","95006","2012-12-17T15:00:00.0000000Z"
"datan\common\m06.tga",".tga","94849","2012-12-17T15:00:00.0000000Z"
"datan\common\m07.tga",".tga","94591","2012-12-17T15:00:00.0000000Z"
"datan\common\m08.tga",".tga","94211","2012-12-17T15:00:00.0000000Z"
"datan\common\m09.tga",".tga","94251","2012-12-17T15:00:00.0000000Z"
"datan\common\m10.tga",".tga","94488","2012-12-17T15:00:00.0000000Z"
"datan\common\m2damage.GX",".gx","115548","2012-12-17T15:00:00.0000000Z"
"datan\common\m2damage.xfi",".xfi","16","2012-12-17T15:00:00.0000000Z"
"datan\common\m2effect.GX",".gx","52624","2012-12-17T15:00:00.0000000Z"
"datan\common\m2effect.xfi",".xfi","16","2012-12-17T15:00:00.0000000Z"
"datan\common\m6_10.tga",".tga","401536","2012-12-17T15:00:00.0000000Z"
"datan\common\ma9-1.tga",".tga","38515","2012-12-17T15:00:00.0000000Z"
"datan\common\ma9.tga",".tga","412736","2012-12-17T15:00:00.0000000Z"
"datan\common\magma.tga",".tga","32579","2012-12-17T15:00:00.0000000Z"
"datan\common\magmafactory.tga",".tga","457977","2012-12-17T15:00:00.0000000Z"
"datan\common\magmafactory1.tga",".tga","457422","2012-12-17T15:00:00.0000000Z"
"datan\common\magmafactory2.tga",".tga","389608","2012-12-17T15:00:00.0000000Z"
"datan\common\main-bt.BMP",".bmp","17448","2012-12-17T15:00:00.0000000Z"
"datan\common\main.BMP",".bmp","1572920","2012-12-17T15:00:00.0000000Z"
"datan\common\main16.bmp",".bmp","3148856","2012-12-17T15:00:00.0000000Z"
"datan\common\mainBUTTON.bmp",".bmp","66612","2012-12-17T15:00:00.0000000Z"
"datan\common\mainlight-1.BMP",".bmp","524344","2012-12-17T15:00:00.0000000Z"
"datan\common\mainlight-2.BMP",".bmp","524344","2012-12-17T15:00:00.0000000Z"
"datan\common\mainlight-3.BMP",".bmp","524344","2012-12-17T15:00:00.0000000Z"
"datan\common\mainlight-4.BMP",".bmp","524344","2012-12-17T15:00:00.0000000Z"
"datan\common\mainlight-5.BMP",".bmp","524344","2012-12-17T15:00:00.0000000Z"
"datan\common\mainlight-6.BMP",".bmp","524344","2012-12-17T15:00:00.0000000Z"
"datan\common\mainlight-7.BMP",".bmp","524344","2012-12-17T15:00:00.0000000Z"
"datan\common\mainlight-8.BMP",".bmp","524344","2012-12-17T15:00:00.0000000Z"
"datan\common\mainpane.bmp",".bmp","33844","2012-12-17T15:00:00.0000000Z"
"datan\common\mainpane1.bmp",".bmp","33844","2012-12-17T15:00:00.0000000Z"
"datan\common\mark-all.bmp",".bmp","49206","2012-12-17T15:00:00.0000000Z"
"datan\common\MARK.bmp",".bmp","24632","2012-12-17T15:00:00.0000000Z"
"datan\common\mb-select.BMP",".bmp","4196","2012-12-17T15:00:00.0000000Z"
"datan\common\mb1.GX",".gx","66184","2012-12-17T15:00:00.0000000Z"
"datan\common\mb1.tga",".tga","240501","2012-12-17T15:00:00.0000000Z"
"datan\common\mb1.xfi",".xfi","29","2012-12-17T15:00:00.0000000Z"
"datan\common\mb1badak1.GX",".gx","761","2012-12-17T15:00:00.0000000Z"
"datan\common\mb1_바닥1.tga",".tga","58068","2012-12-17T15:00:00.0000000Z"
"datan\common\mb1_�ٴ�1.tga",".tga","58068","2012-12-17T15:00:00.0000000Z"
"datan\common\mb2.gx",".gx","61439","2012-12-17T15:00:00.0000000Z"
"datan\common\mb2.tga",".tga","113489","2012-12-17T15:00:00.0000000Z"
"datan\common\mb2.xfi",".xfi","20","2012-12-17T15:00:00.0000000Z"
"datan\common\mb2badak1.GX",".gx","761","2012-12-17T15:00:00.0000000Z"
"datan\common\mb2_바닥1.tga",".tga","54489","2012-12-17T15:00:00.0000000Z"
"datan\common\mb2_�ٴ�1.tga",".tga","54489","2012-12-17T15:00:00.0000000Z"
"datan\common\MBAirStorm.gx",".gx","514035","2012-12-17T15:00:00.0000000Z"
"datan\common\MBAirStorm.tga",".tga","78498","2012-12-17T15:00:00.0000000Z"
"datan\common\MBAirStorm.xfi",".xfi","33","2012-12-17T15:00:00.0000000Z"
"datan\common\MBMoral.GX",".gx","94290","2012-12-17T15:00:00.0000000Z"
"datan\common\mbnew.gx",".gx","63966","2012-12-17T15:00:00.0000000Z"
"datan\common\mbnew.tga",".tga","31437","2012-12-17T15:00:00.0000000Z"
"datan\common\MBoverwork.gx",".gx","26668","2012-12-17T15:00:00.0000000Z"
"datan\common\MBoverwork.xfi",".xfi","31","2012-12-17T15:00:00.0000000Z"
"datan\common\MBoverwork1.gx",".gx","30003","2012-12-17T15:00:00.0000000Z"
"datan\common\MBRegen.gx",".gx","33766","2012-12-17T15:00:00.0000000Z"
"datan\common\MBRegen.xfi",".xfi","31","2012-12-17T15:00:00.0000000Z"
"datan\common\mbsel.gx",".gx","5708","2012-12-17T15:00:00.0000000Z"
"datan\common\mbsel.xfi",".xfi","31","2012-12-17T15:00:00.0000000Z"
"datan\common\MBShield.gx",".gx","15750","2012-12-17T15:00:00.0000000Z"
"datan\common\MBShield.tga",".tga","53","2012-12-17T15:00:00.0000000Z"
"datan\common\MBShield.xfi",".xfi","31","2012-12-17T15:00:00.0000000Z"
"datan\common\medic1.bmp",".bmp","786488","2012-12-17T15:00:00.0000000Z"
"datan\common\medic2.tga",".tga","60966","2012-12-17T15:00:00.0000000Z"
"datan\common\megabarrelm.gx",".gx","3606","2012-12-17T15:00:00.0000000Z"
"datan\common\megabarrelm.xfi",".xfi","20","2012-12-17T15:00:00.0000000Z"
"datan\common\metal-1.bmp",".bmp","786486","2016-09-06T07:25:04.0000000Z"
"datan\common\metal-2.bmp",".bmp","786486","2016-09-06T07:25:04.0000000Z"
"datan\common\metal2-1.bmp",".bmp","786486","2016-09-06T07:25:04.0000000Z"
"datan\common\metal2-2.bmp",".bmp","786486","2016-09-06T07:25:04.0000000Z"
"datan\common\metal3-1.bmp",".bmp","786486","2016-09-06T07:25:04.0000000Z"
"datan\common\metal3-2.bmp",".bmp","786486","2016-09-06T07:25:04.0000000Z"
"datan\common\mini2pa.GX",".gx","34111","2012-12-17T15:00:00.0000000Z"
"datan\common\mini2pa.xfi",".xfi","18","2012-12-17T15:00:00.0000000Z"
"datan\common\missile-왕몹미사일.gx",".gx","2755","2012-12-17T15:00:00.0000000Z"
"datan\common\missile-왕몹미사일.tga",".tga","1542","2012-12-17T15:00:00.0000000Z"
"datan\common\missile-왕몹미사일.xfi",".xfi","19","2012-12-17T15:00:00.0000000Z"
"datan\common\missile-�ո��̻���.gx",".gx","2755","2012-12-17T15:00:00.0000000Z"
"datan\common\missile-�ո��̻���.tga",".tga","1542","2012-12-17T15:00:00.0000000Z"
"datan\common\missile-�ո��̻���.xfi",".xfi","19","2012-12-17T15:00:00.0000000Z"
"datan\common\missile.GX",".gx","1807","2012-12-17T15:00:00.0000000Z"
"datan\common\missile.xfi",".xfi","19","2012-12-17T15:00:00.0000000Z"
"datan\common\missile5.gx",".gx","3893","2012-12-17T15:00:00.0000000Z"
"datan\common\missile5.tga",".tga","2525","2012-12-17T15:00:00.0000000Z"
"datan\common\missile5.xfi",".xfi","19","2012-12-17T15:00:00.0000000Z"
"datan\common\missile6.bmp",".bmp","4154","2012-12-17T15:00:00.0000000Z"
"datan\common\missile6.gx",".gx","2834","2012-12-17T15:00:00.0000000Z"
"datan\common\missile6.xfi",".xfi","19","2012-12-17T15:00:00.0000000Z"
"datan\common\missile7.bmp",".bmp","8250","2012-12-17T15:00:00.0000000Z"
"datan\common\missile7.gx",".gx","2692","2012-12-17T15:00:00.0000000Z"
"datan\common\missile7.xfi",".xfi","19","2012-12-17T15:00:00.0000000Z"
"datan\common\missileJangPo.gx",".gx","2629","2012-12-17T15:00:00.0000000Z"
"datan\common\missileJangPo.tga",".tga","3284","2012-12-17T15:00:00.0000000Z"
"datan\common\missileJangPo.xfi",".xfi","17","2012-12-17T15:00:00.0000000Z"
"datan\common\mmisslen.GX",".gx","13194","2012-12-17T15:00:00.0000000Z"
"datan\common\mmisslen.xfi",".xfi","15","2012-12-17T15:00:00.0000000Z"
"datan\common\mmissn03.tga",".tga","12165","2012-12-17T15:00:00.0000000Z"
"datan\common\mob01dam.bmp",".bmp","196664","2012-12-17T15:00:00.0000000Z"
"datan\common\mob01dam.xfi",".xfi","20","2012-12-17T15:00:00.0000000Z"
"datan\common\mob01dama.bmp",".bmp","66616","2012-12-17T15:00:00.0000000Z"
"datan\common\mob03dam.GX",".gx","15449","2012-12-17T15:00:00.0000000Z"
"datan\common\mob03dam.xfi",".xfi","20","2012-12-17T15:00:00.0000000Z"
"datan\common\mob04_damage.GX",".gx","15453","2012-12-17T15:00:00.0000000Z"
"datan\common\mob04_damage.xfi",".xfi","20","2012-12-17T15:00:00.0000000Z"
"datan\common\mob05dam.GX",".gx","15449","2012-12-17T15:00:00.0000000Z"
"datan\common\mob05dam.xfi",".xfi","20","2012-12-17T15:00:00.0000000Z"
"datan\common\mob06_eff.GX",".gx","3914","2012-12-17T15:00:00.0000000Z"
"datan\common\mob06_eff.xfi",".xfi","20","2012-12-17T15:00:00.0000000Z"
"datan\common\mob07dam.bmp",".bmp","196664","2012-12-17T15:00:00.0000000Z"
"datan\common\mob07dam.xfi",".xfi","20","2012-12-17T15:00:00.0000000Z"
"datan\common\mob07dama.bmp",".bmp","66616","2012-12-17T15:00:00.0000000Z"
"datan\common\mob1-body.GX",".gx","46352","2012-12-17T15:00:00.0000000Z"
"datan\common\mob1-body.xfi",".xfi","820","2012-12-17T15:00:00.0000000Z"
"datan\common\mob1-legs.GX",".gx","91376","2012-12-17T15:00:00.0000000Z"
"datan\common\mob1-legs.tga",".tga","7708","2012-12-17T15:00:00.0000000Z"
"datan\common\mob1-legs.xfi",".xfi","214","2012-12-17T15:00:00.0000000Z"
"datan\common\mob10-body.GX",".gx","26322","2012-12-17T15:00:00.0000000Z"
"datan\common\mob10-body.xfi",".xfi","822","2012-12-17T15:00:00.0000000Z"
"datan\common\mob10-legs.GX",".gx","54068","2012-12-17T15:00:00.0000000Z"
"datan\common\mob10-legs.tga",".tga","139044","2012-12-17T15:00:00.0000000Z"
"datan\common\mob10-legs.xfi",".xfi","215","2012-12-17T15:00:00.0000000Z"
"datan\common\mob10top.tga",".tga","62853","2012-12-17T15:00:00.0000000Z"
"datan\common\mob11-body.GX",".gx","28795","2012-12-17T15:00:00.0000000Z"
"datan\common\mob11-body.xfi",".xfi","820","2012-12-17T15:00:00.0000000Z"
"datan\common\mob11-legs.GX",".gx","95103","2012-12-17T15:00:00.0000000Z"
"datan\common\mob11-legs.xfi",".xfi","212","2012-12-17T15:00:00.0000000Z"
"datan\common\mob12-body.GX",".gx","127879","2012-12-17T15:00:00.0000000Z"
"datan\common\mob12-body.xfi",".xfi","817","2012-12-17T15:00:00.0000000Z"
"datan\common\mob12-legs.GX",".gx","140403","2012-12-17T15:00:00.0000000Z"
"datan\common\mob12-legs.xfi",".xfi","209","2012-12-17T15:00:00.0000000Z"
"datan\common\mob17dam.bmp",".bmp","196664","2012-12-17T15:00:00.0000000Z"
"datan\common\mob17dam.xfi",".xfi","20","2012-12-17T15:00:00.0000000Z"
"datan\common\mob17dama.bmp",".bmp","196664","2012-12-17T15:00:00.0000000Z"
"datan\common\mob18_eff.GX",".gx","27241","2012-12-17T15:00:00.0000000Z"
"datan\common\mob18_eff.xfi",".xfi","16","2012-12-17T15:00:00.0000000Z"
"datan\common\mob20-body.GX",".gx","53395","2012-12-17T15:00:00.0000000Z"
"datan\common\mob20-body.xfi",".xfi","817","2012-12-17T15:00:00.0000000Z"
"datan\common\mob20-legs.GX",".gx","88005","2012-12-17T15:00:00.0000000Z"
"datan\common\mob20-legs.xfi",".xfi","209","2012-12-17T15:00:00.0000000Z"
"datan\common\mob20dam.GX",".gx","7848","2012-12-17T15:00:00.0000000Z"
"datan\common\mob20dam.xfi",".xfi","20","2012-12-17T15:00:00.0000000Z"
"datan\common\mob22-body.GX",".gx","37020","2012-12-17T15:00:00.0000000Z"
"datan\common\mob22-body.xfi",".xfi","817","2012-12-17T15:00:00.0000000Z"
"datan\common\mob22-legs.GX",".gx","98701","2012-12-17T15:00:00.0000000Z"
"datan\common\mob22-legs.xfi",".xfi","210","2012-12-17T15:00:00.0000000Z"
"datan\common\mob22dam.GX",".gx","15449","2012-12-17T15:00:00.0000000Z"
"datan\common\mob22dam.xfi",".xfi","20","2012-12-17T15:00:00.0000000Z"
"datan\common\mob3-body.GX",".gx","122658","2012-12-17T15:00:00.0000000Z"
"datan\common\mob3-body.xfi",".xfi","836","2012-12-17T15:00:00.0000000Z"
"datan\common\mob3-legs.GX",".gx","137122","2012-12-17T15:00:00.0000000Z"
"datan\common\mob3-legs.xfi",".xfi","228","2012-12-17T15:00:00.0000000Z"
"datan\common\mob5-body.GX",".gx","43366","2012-12-17T15:00:00.0000000Z"
"datan\common\mob5-body.xfi",".xfi","820","2012-12-17T15:00:00.0000000Z"
"datan\common\mob5-legs.GX",".gx","97379","2012-12-17T15:00:00.0000000Z"
"datan\common\mob5-legs.xfi",".xfi","214","2012-12-17T15:00:00.0000000Z"
"datan\common\mob7-body.GX",".gx","28328","2012-12-17T15:00:00.0000000Z"
"datan\common\mob7-body.xfi",".xfi","822","2012-12-17T15:00:00.0000000Z"
"datan\common\mob7-legs.GX",".gx","128410","2012-12-17T15:00:00.0000000Z"
"datan\common\mob7-legs.xfi",".xfi","215","2012-12-17T15:00:00.0000000Z"
"datan\common\mob8-body.GX",".gx","36347","2012-12-17T15:00:00.0000000Z"
"datan\common\mob8-body.xfi",".xfi","822","2012-12-17T15:00:00.0000000Z"
"datan\common\mob8-legs.GX",".gx","138014","2012-12-17T15:00:00.0000000Z"
"datan\common\mob8-legs.xfi",".xfi","213","2012-12-17T15:00:00.0000000Z"
"datan\common\mobbody1.gx",".gx","4193","2012-12-17T15:00:00.0000000Z"
"datan\common\mobbody1.tga",".tga","4915","2012-12-17T15:00:00.0000000Z"
"datan\common\mobbody1.xfi",".xfi","776","2012-12-17T15:00:00.0000000Z"
"datan\common\mobbody2.gx",".gx","4533","2012-12-17T15:00:00.0000000Z"
"datan\common\mobbody2.tga",".tga","4809","2012-12-17T15:00:00.0000000Z"
"datan\common\mobbody2.xfi",".xfi","787","2012-12-17T15:00:00.0000000Z"
"datan\common\mobbody3.gx",".gx","23492","2012-12-17T15:00:00.0000000Z"
"datan\common\mobbody3.tga",".tga","22405","2012-12-17T15:00:00.0000000Z"
"datan\common\mobbody3.xfi",".xfi","781","2012-12-17T15:00:00.0000000Z"
"datan\common\mobbody31.gx",".gx","19139","2012-12-17T15:00:00.0000000Z"
"datan\common\mobbody31.tga",".tga","6624","2012-12-17T15:00:00.0000000Z"
"datan\common\mobbody31.xfi",".xfi","788","2012-12-17T15:00:00.0000000Z"
"datan\common\mobbody31x.gx",".gx","19539","2012-12-17T15:00:00.0000000Z"
"datan\common\mobbody31x.tga",".tga","6262","2012-12-17T15:00:00.0000000Z"
"datan\common\mobbody31x.xfi",".xfi","788","2012-12-17T15:00:00.0000000Z"
"datan\common\mobbody32.gx",".gx","14209","2012-12-17T15:00:00.0000000Z"
"datan\common\mobbody32.tga",".tga","12670","2012-12-17T15:00:00.0000000Z"
"datan\common\mobbody32.xfi",".xfi","788","2012-12-17T15:00:00.0000000Z"
